Order_ID,Order_Date,Customer_ID,Segment,Region,State,City,Product_ID,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Total_sales,Total_cost,Profit,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD001365,2023-12-08,C0141,Corporate,North,Delhi,Delhi,P007,1,11110.73,3,8230.33,10777.4081,8825.46,1951.9481,80,515.13,Wallet,Distributor,In Transit,Farhan,Jodhpur,2,
ORD001366,2021-09-17,C0162,Consumer,West,Maharashtra,Nagpur,P001,20,48637.9,0,43922.96,972758,912325.37,60432.63,1080,32786.17,Credit Card,Retail Store,Delivered,Asha,Bengaluru,5,
ORD001367,2020-02-23,C0482,Consumer,North,Rajasthan,Udaipur,P010,1,201.99,15,125.68,171.6915,207.91,-36.2185,80,2.23,Wallet,Online,Delivered,Mehul,Mumbai,1,
ORD001368,2020-04-25,C0505,Home Office,West,Maharashtra,Mumbai,P005,1,1050.25,5,513.02,997.7375,754.69,243.0475,200,41.67,Wallet,Retail Store,Delivered,Asha,Hyderabad,5,
ORD001369,2023-07-18,C0565,Consumer,North,Delhi,Delhi,P006,5,7447.08,10,5040.54,33511.86,27345.68,6166.18,810,1332.98,Wallet,Online,Delivered,Jay,Chennai,2,
ORD001370,2021-09-29,C0667,Home Office,West,Gujarat,Gandhinagar,P008,1,4893.29,10,,4403.961,328.16,4075.801,120,208.16,Credit Card,Distributor,Delivered,Priyanka,Noida,3.016895969,
ORD001371,2022-06-27,C0672,Small Business,North,Rajasthan,Jaipur,P001,2,48466.05,3,43089.75,94024.137,88557.58,5466.557,450,1928.08,Net Banking,Marketplace,Delivered,Farhan,Hyderabad,2,
ORD001372,2023-06-20,C0593,Corporate,North,Uttar Pradesh,Lucknow,P012,1,158.09,10,97.07,142.281,399.45,-257.169,300,2.38,Wallet,Online,Delivered,Mehul,Mumbai,5,
ORD001373,2025-12-17,C0363,Small Business,North,Uttar Pradesh,Lucknow,P004,8,10408.3,3,9598.94,80768.408,79389.16,1379.248,810,1787.64,UPI,Distributor,In Transit,Ramesh,Chennai,3,
ORD001374,2021-04-26,C0145,Consumer,North,Uttar Pradesh,Lucknow,P008,1,5388.85,5,4318.74,5119.4075,4580.96,538.4475,150,112.22,UPI,Retail Store,Delivered,Nitin,Patna,1,
ORD001375,2020-04-07,C0670,Home Office,North,Uttar Pradesh,Noida,P008,2,6228.45,5,4369.26,11834.055,9287.91,2546.145,150,399.39,COD,Marketplace,Delivered,Kavita,Noida,4,
ORD001376,2023-08-25,C0211,Small Business,North,Uttar Pradesh,Noida,P008,20,5987.46,28,4019.14,86219.424,86799.31,-579.886,540,5876.51,Debit Card,Online,Delivered,Ramesh,Bhubaneswar,2,
ORD001377,2020-11-11,C0428,Small Business,West,Gujarat,Surat,P010,3,210.17,0,115.07,630.51,448.66,181.85,80,23.45,UPI,Retail Store,Delivered,Nitin,Hyderabad,3,
ORD001378,2024-08-11,C0457,Consumer,North,Uttar Pradesh,Lucknow,P007,1,8381.79,15,8193.34,7124.5215,8605.82,-1481.2985,250,162.48,Wallet,Marketplace,In Transit,Jay,Delhi,2,
ORD001379,2025-08-10,C0370,Consumer,South,Karnataka,Mysuru,P003,6,2405.64,7,1733.63,13423.4712,11327.13,2096.3412,540,385.35,Debit Card,Retail Store,Delivered,Ramesh,Chennai,3.016895969,
ORD001380,2022-09-26,C0696,Consumer,North,Rajasthan,Jodhpur,P008,3,5416.47,10,4067.12,14624.469,13545.03,1079.439,600,743.67,Net Banking,Marketplace,Delivered,Priyanka,Hyderabad,3.016895969,
ORD001381,2024-02-10,C0476,Small Business,North,Uttar Pradesh,Lucknow,P003,1,2587.05,7,1916.55,2405.9565,2257.96,147.9965,250,91.41,Debit Card,Distributor,Delivered,Sonal,Ahmedabad,5,
ORD001382,2020-06-12,C0087,Consumer,West,Maharashtra,Pune,P015,5,3695.48,7,2609.08,17183.982,13603.27,3580.712,144,413.87,Net Banking,Distributor,Delivered,Nitin,Bengaluru,3,
ORD001383,2025-03-12,C0653,Consumer,West,Maharashtra,Nagpur,P011,1,316.06,3,261.5,306.5782,865.94,-559.3618,600,4.44,Debit Card,Distributor,Delivered,Ramesh,Bhubaneswar,4,
ORD001384,2022-02-12,C0144,Home Office,East,Odisha,Bhubaneswar,P002,4,20563.73,10,20834.55,74029.428,87417.77,-13388.342,300,3779.57,Debit Card,Distributor,Delivered,Ramesh,Bengaluru,4,
ORD001385,2021-03-28,C0467,Consumer,East,West Bengal,Kolkata,P015,4,3173.84,15,2562.15,10791.056,10925.45,-134.394,80,596.85,Wallet,Online,Delivered,Jay,Pune,1,
ORD001386,2022-05-21,C0128,Home Office,North,Rajasthan,Udaipur,P006,1,5753.38,0,5393.16,5753.38,5859.47,-106.09,250,216.31,Net Banking,Online,Delivered,Nitin,Mysuru,4,
ORD001387,2025-12-28,C0300,Corporate,East,Odisha,Bhubaneswar,P010,5,177.44,5,127.17,842.84,1745.4,-902.56,1080,29.55,Credit Card,Retail Store,In Transit,Imran,Ahmedabad,3,
ORD001388,2023-09-02,C0030,Consumer,West,Maharashtra,Pune,P015,1,3600.59,35,2534.45,2340.3835,2786.34,-445.9565,80,171.89,Credit Card,Online,Delivered,Priyanka,Bengaluru,4,
ORD001389,2022-08-19,C0147,Corporate,South,Telangana,Hyderabad,P009,2,23185.61,0,20738.77,46371.22,44171.45,2199.77,450,2243.91,Credit Card,Retail Store,Delivered,Kavita,Delhi,1,
ORD001390,2022-09-29,C0100,Corporate,North,Rajasthan,Udaipur,P017,5,353.86,8,289.48,1627.756,1766.42,-138.664,270,49.02,Debit Card,Online,Delivered,Mehul,Hyderabad,2,
ORD001391,2024-05-30,C0211,Small Business,North,Uttar Pradesh,Noida,P004,1,12366.12,18,9935.88,10140.2184,10441.77,-301.5516,80,425.89,Wallet,Retail Store,Delivered,Ramesh,Hyderabad,1,
ORD001392,2024-03-21,C0272,Consumer,North,Rajasthan,Jodhpur,P006,3,6010.56,10,5810.16,16228.512,18609.48,-2380.968,300,879,UPI,Marketplace,Delivered,Sonal,Jaipur,3.016895969,
ORD001393,2025-07-12,C0277,Consumer,East,West Bengal,Kolkata,P005,2,873.25,3,528.26,1694.105,1379.23,314.875,300,22.71,COD,Distributor,Delivered,Ramesh,Bengaluru,2,
ORD001394,2022-03-31,C0236,Consumer,West,Maharashtra,Nagpur,P012,2,174.83,15,102.19,297.211,304.07,-6.859,80,19.69,Debit Card,Online,Delivered,Priyanka,Chennai,3.016895969,
ORD001395,2023-07-11,C0462,Home Office,North,Rajasthan,Jodhpur,P007,2,8731.12,3,7457.87,16938.3728,15834.1,1104.2728,250,668.36,COD,Retail Store,Delivered,Ramesh,Nagpur,3,
ORD001396,2022-01-19,C0582,Corporate,East,West Bengal,Kolkata,P017,8,378.55,5,285.57,2876.98,2991.61,-114.63,540,167.05,UPI,Online,Delivered,Imran,Hyderabad,1,
ORD001397,2023-08-13,C0370,Consumer,South,Karnataka,Mysuru,P009,5,19052.68,5,17917.55,90500.23,91573.59,-1073.36,360,1625.84,Net Banking,Online,Delivered,Priyanka,Nagpur,5,
ORD001398,2024-05-28,C0107,Small Business,West,Maharashtra,Pune,P016,1,11995.84,0,9470.49,11995.84,9988.31,2007.53,250,267.82,Debit Card,Distributor,In Transit,Imran,Chennai,4,
ORD001399,2022-03-14,C0093,Corporate,South,Karnataka,Mysuru,P016,3,9618.15,3,11012.32,27988.8165,34841.32,-6852.5035,300,1504.36,Credit Card,Marketplace,Delivered,Kavita,Ahmedabad,3.016895969,
ORD001400,2022-05-08,C0675,Corporate,West,Gujarat,Gandhinagar,P005,2,902.52,3,590.9,1750.8888,1435.42,315.4688,200,53.62,Net Banking,Online,Delivered,Priyanka,Hyderabad,4,
ORD001401,2023-02-08,C0042,Consumer,East,Odisha,Bhubaneswar,P009,4,17161.84,5,18179.47,65214.992,73726.83,-8511.838,300,708.95,Wallet,Retail Store,In Transit,Nitin,Jodhpur,3.016895969,
ORD001402,2021-03-13,C0652,Consumer,West,Maharashtra,Pune,P011,3,401.87,0,284.34,1205.61,1027.51,178.1,150,24.49,Debit Card,Distributor,Delivered,Kavita,Mumbai,2,
ORD001403,2021-08-18,C0137,Consumer,North,Rajasthan,Jodhpur,P015,3,3010.97,20,2369.81,7226.328,8141.47,-915.142,600,432.04,Credit Card,Distributor,Delivered,Nitin,Bengaluru,4,
ORD001404,2025-06-25,C0352,Consumer,South,Telangana,Hyderabad,P007,6,10416.78,0,7097.64,62500.68,45164.72,17335.96,216,2362.88,UPI,Distributor,Delivered,Ramesh,Pune,4,
ORD001405,2024-12-06,C0234,Corporate,North,Delhi,Delhi,P004,15,15781.13,0,9346.79,236716.95,150939.04,85777.91,270,10467.19,COD,Online,Delivered,Nitin,Bengaluru,2,
ORD001406,2023-12-30,C0155,Consumer,East,Bihar,Patna,P006,1,5548.01,0,5807.64,5548.01,6321.3,-773.29,300,213.66,Credit Card,Retail Store,Delivered,Kavita,Surat,1,
ORD001407,2024-04-04,C0529,Consumer,North,Rajasthan,Jodhpur,P015,10,3035.4,15,2294.19,25800.9,24734.11,1066.79,144,1648.21,Net Banking,Distributor,Delivered,Ramesh,Ahmedabad,2,
ORD001408,2022-01-12,C0025,Home Office,East,West Bengal,Kolkata,P002,2,23360.84,27,21062.7,34106.8264,43421.99,-9315.1636,120,1176.59,COD,Marketplace,In Transit,Imran,Bengaluru,2,
ORD001409,2022-11-16,C0183,Corporate,East,Odisha,Bhubaneswar,P017,2,352.95,0,286.89,705.9,857.85,-151.95,250,34.07,Wallet,Distributor,Cancelled,Farhan,Ahmedabad,2,
ORD001410,2021-10-26,C0303,Corporate,East,Odisha,Bhubaneswar,P007,6,8043.86,10,8280.32,43436.844,52586.06,-9149.216,1080,1824.14,Wallet,Marketplace,In Transit,Asha,Patna,5,
ORD001411,2024-08-19,C0369,Consumer,West,Maharashtra,Nagpur,P011,2,298.5,12,267.56,525.36,999.74,-474.38,450,14.62,COD,Marketplace,Delivered,Asha,Gandhinagar,2,
ORD001412,2022-04-02,C0466,Consumer,North,Rajasthan,Jodhpur,P016,1,9741.03,20,10851.41,7792.824,11677.19,-3884.366,250,575.78,UPI,Distributor,In Transit,Priyanka,Chennai,1,
ORD001413,2022-03-24,C0070,Small Business,North,Rajasthan,Jaipur,P017,5,421.46,10,269.47,1896.57,1798.83,97.74,360,91.48,Credit Card,Distributor,Delivered,Priyanka,Hyderabad,1,
ORD001414,2021-10-26,C0075,Consumer,West,Gujarat,Ahmedabad,P005,0,960.61,0,562.61,0,200,-200,200,0,Debit Card,Marketplace,Delivered,Farhan,Pune,1,
ORD001415,2021-01-22,C0342,Small Business,North,Delhi,Delhi,P016,5,12289.14,0,11065.24,61445.7,57790.25,3655.45,810,1654.05,COD,Distributor,Returned,Farhan,Pune,3.016895969,
ORD001416,2020-03-25,C0452,Home Office,North,Uttar Pradesh,Noida,P001,4,47062.92,5,39174.37,178839.096,159475.43,19363.666,600,2177.95,Wallet,Online,Delivered,Priyanka,Bengaluru,3,
ORD001417,2021-07-22,C0677,Corporate,South,Karnataka,Mysuru,P013,1,230.52,5,164.2,218.994,255.02,-36.026,80,10.82,Debit Card,Marketplace,Delivered,Farhan,Nagpur,1,
ORD001418,2024-03-18,C0069,Consumer,East,West Bengal,Kolkata,P009,1,20471.94,10,18502.56,18424.746,18941.38,-516.634,150,288.82,Credit Card,Retail Store,Delivered,Kavita,Udaipur,5,
ORD001419,2021-08-03,C0164,Consumer,West,Maharashtra,Mumbai,P004,2,15631.1,15,9063.64,26572.87,20171.85,6401.02,250,1794.57,Net Banking,Marketplace,Delivered,Priyanka,Bengaluru,1,
ORD001420,2021-11-16,C0476,Small Business,North,Uttar Pradesh,Lucknow,P013,2,261.53,0,169.34,523.06,603.6,-80.54,250,14.92,Net Banking,Marketplace,Delivered,Farhan,Bengaluru,3,
ORD001421,2025-02-16,C0493,Corporate,West,Gujarat,Ahmedabad,P013,1,318.8,15,193.06,270.98,511.02,-240.04,300,17.96,Net Banking,Distributor,Delivered,Ramesh,Gandhinagar,3,
ORD001422,2025-02-28,C0572,Corporate,West,Gujarat,Surat,P017,2,495.06,0,254.37,990.12,619.14,370.98,80,30.4,COD,Marketplace,Delivered,Kavita,Chennai,3.016895969,
ORD001423,2024-05-25,C0491,Consumer,South,Telangana,Hyderabad,P005,2,1063.79,12,519.56,1872.2704,1238.26,634.0104,120,79.14,Credit Card,Retail Store,Delivered,Ramesh,Chennai,1,
ORD001424,2021-11-19,C0022,Corporate,North,Rajasthan,Jaipur,P013,2,281.15,0,172.37,562.3,480.02,82.28,120,15.28,Credit Card,Marketplace,Delivered,Asha,Nagpur,4,
ORD001425,2020-12-10,C0325,Consumer,South,Tamil Nadu,Chennai,P003,10,2822.23,10,1890.6,25400.07,21346.18,4053.89,810,1630.18,Wallet,Retail Store,Delivered,Nitin,Pune,3.016895969,
ORD001426,2023-06-12,C0681,Consumer,South,Karnataka,Bengaluru,P009,1,26014.67,18,20100.31,21332.0294,21488.41,-156.3806,120,1268.1,Credit Card,Distributor,Delivered,Farhan,Mysuru,5,
ORD001427,2020-07-27,C0201,Home Office,South,Telangana,Hyderabad,P013,5,302.43,5,179.36,1436.5425,1304.74,131.8025,360,47.94,Wallet,Online,Delivered,Sonal,Bhubaneswar,1,
ORD001428,2020-08-22,C0079,Consumer,North,Rajasthan,Jodhpur,P002,4,23409.31,15,21704.39,79591.654,88485.42,-8893.766,150,1517.86,COD,Online,Delivered,Jay,Ahmedabad,3,
ORD001429,2024-12-13,C0278,Small Business,West,Gujarat,Surat,P014,4,7932.1,10,6395.96,28555.56,26258.98,2296.58,300,375.14,Credit Card,Retail Store,In Transit,Farhan,Bengaluru,2,
ORD001430,2024-05-16,C0241,Consumer,North,Uttar Pradesh,Lucknow,P002,3,23378.85,3,21108.21,68032.4535,67276.54,755.9135,150,3801.91,Credit Card,Distributor,Delivered,Ramesh,Bengaluru,4,
ORD001431,2021-11-04,C0253,Corporate,North,Rajasthan,Jaipur,P006,2,6984.03,5,5465.26,13269.657,11330.29,1939.367,200,199.77,Net Banking,Marketplace,Delivered,Sonal,Ahmedabad,3.016895969,
ORD001432,2024-07-25,C0133,Home Office,West,Maharashtra,Nagpur,P016,2,10369.98,5,9714.07,19702.962,20185.58,-482.618,200,557.44,UPI,Distributor,Delivered,Priyanka,Chennai,1,
ORD001433,2020-11-06,C0700,Consumer,East,West Bengal,Kolkata,P008,3,5355.09,0,4178.63,16065.27,12983.38,3081.89,120,327.49,Credit Card,Retail Store,Delivered,Asha,Nagpur,1,
ORD001434,2022-04-07,C0628,Consumer,North,Rajasthan,Udaipur,P011,2,298.3,15,258.19,507.11,608.94,-101.83,80,12.56,Wallet,Online,Delivered,Imran,Jaipur,4,
ORD001435,2020-05-05,C0474,Home Office,South,Karnataka,Bengaluru,P003,10,3588.07,10,1861.71,32292.63,20588.81,11703.82,540,1431.71,Wallet,Distributor,Delivered,Jay,Ahmedabad,2,
ORD001436,2022-03-10,C0216,Consumer,East,Odisha,Bhubaneswar,P006,4,5598.11,0,5102.94,22392.44,20970.59,1421.85,150,408.83,Net Banking,Retail Store,Delivered,Mehul,Hyderabad,2,
ORD001437,2020-02-27,C0457,Consumer,North,Uttar Pradesh,Lucknow,P011,4,303.55,5,275.1,1153.49,1232.95,-79.46,80,52.55,Wallet,Retail Store,Delivered,Mehul,Mumbai,5,
ORD001438,2025-05-21,C0339,Consumer,West,Gujarat,Gandhinagar,P010,2,192.92,28,129.79,277.8048,725.74,-447.9352,450,16.16,Credit Card,Distributor,Delivered,Farhan,Pune,3,
ORD001439,2024-05-16,C0542,Consumer,West,Gujarat,Surat,P010,10,242.4,5,131.64,2302.8,1655.73,647.07,216,123.33,Debit Card,Online,Delivered,Priyanka,Kolkata,4,
ORD001440,2022-05-31,C0594,Consumer,South,Karnataka,Bengaluru,P014,2,10349.56,18,7032.72,16973.2784,14731.24,2242.0384,300,365.8,Wallet,Distributor,Delivered,Nitin,Hyderabad,3,
ORD001441,2022-12-06,C0131,Consumer,North,Rajasthan,Udaipur,P011,1,324.45,30,279.96,227.115,367.63,-140.515,80,7.67,Credit Card,Marketplace,Delivered,Jay,Delhi,2,
ORD001442,2020-08-10,C0226,Corporate,West,Maharashtra,Pune,P016,1,11891.18,5,10726.58,11296.621,11405.86,-109.239,200,479.28,Wallet,Distributor,In Transit,Ramesh,Chennai,1,
ORD001443,2023-09-20,C0404,Consumer,South,Tamil Nadu,Chennai,P005,3,997.33,12,563.43,2632.9512,2400.77,232.1812,600,110.48,Net Banking,Marketplace,Cancelled,Priyanka,Bengaluru,3.016895969,
ORD001444,2020-01-20,C0319,Consumer,East,West Bengal,Kolkata,P010,2,192.22,5,127.49,365.218,718.54,-353.322,450,13.56,Wallet,Online,Delivered,Nitin,Lucknow,3,
ORD001445,2025-05-28,C0585,Consumer,South,Tamil Nadu,Chennai,P016,5,13162.42,18,9623.79,53965.922,50652.36,3313.562,270,2263.41,COD,Retail Store,Delivered,Priyanka,Hyderabad,1,
ORD001446,2022-07-12,C0697,Consumer,North,Uttar Pradesh,Lucknow,P008,1,4980.12,0,4015.25,4980.12,4536.7,443.42,450,71.45,Net Banking,Marketplace,Delivered,Imran,Surat,5,
ORD001447,2022-12-05,C0535,Consumer,East,West Bengal,Kolkata,P016,10,11405.6,35,10386.9,74136.4,106025.09,-31888.69,540,1616.09,Wallet,Distributor,Delivered,Farhan,Chennai,1,
ORD001448,2025-03-09,C0554,Consumer,North,Uttar Pradesh,Noida,P008,4,5652.27,5,3726.57,21478.626,16161.82,5316.806,120,1135.54,Net Banking,Marketplace,Delivered,Asha,Mumbai,2,
ORD001449,2023-08-06,C0690,Corporate,West,Maharashtra,Pune,P006,1,7010.73,5,5356.2,6660.1935,5673.84,986.3535,120,197.64,UPI,Retail Store,Delivered,Kavita,Mumbai,4,
ORD001450,2022-10-10,C0005,Consumer,East,Odisha,Bhubaneswar,P006,1,5095.25,5,5451.7,4840.4875,5956.63,-1116.1425,300,204.93,UPI,Marketplace,Delivered,Priyanka,Pune,3.016895969,
ORD001451,2021-01-18,C0006,Small Business,North,Delhi,Delhi,P004,3,13452.65,15,9696.02,34304.2575,31456.72,2847.5375,250,2118.66,Debit Card,Retail Store,Delivered,Nitin,Pune,4,
ORD001452,2020-05-14,C0312,Corporate,East,West Bengal,Kolkata,P014,3,6467.98,17,6777.26,16105.2702,20827.46,-4722.1898,250,245.68,UPI,Retail Store,Returned,Jay,Chennai,3.016895969,
ORD001453,2023-07-11,C0683,Corporate,North,Rajasthan,Jodhpur,P001,1,40674.54,15,39119.33,34573.359,40410.14,-5836.781,150,1140.81,UPI,Retail Store,Delivered,Sonal,Pune,1,
ORD001454,2025-12-20,C0221,Consumer,South,Telangana,Hyderabad,P006,8,7927.66,5,4930.11,60250.216,43675.03,16575.186,1080,3154.15,Net Banking,Retail Store,In Transit,Asha,Patna,1,
ORD001455,2025-08-14,C0263,Small Business,East,Bihar,Patna,P006,2,4837.91,3,5472.09,9385.5454,11295.59,-1910.0446,80,271.41,UPI,Distributor,Returned,Sonal,Mumbai,1,Wrong Product
ORD001456,2023-01-31,C0514,Consumer,East,Odisha,Bhubaneswar,P011,1,293.21,7,259.1,272.6853,352.79,-80.1047,80,13.69,Wallet,Retail Store,Delivered,Ramesh,Patna,3.016895969,
ORD001457,2020-10-31,C0523,Consumer,West,Maharashtra,Pune,P008,2,6280.18,0,3832.47,12560.36,8285.01,4275.35,150,470.07,UPI,Online,Delivered,Nitin,Bhubaneswar,2,
ORD001458,2024-06-15,C0198,Consumer,West,Gujarat,Gandhinagar,P009,1,20783.09,7,17845.09,19328.2737,18549.86,778.4137,80,624.77,UPI,Marketplace,Delivered,Jay,Gandhinagar,4,
ORD001459,2022-07-20,C0279,Consumer,North,Rajasthan,Jaipur,P012,10,194.48,22,100.82,1516.944,1558.3,-41.356,450,100.1,Wallet,Online,Delivered,Jay,Hyderabad,3.016895969,
ORD001460,2022-01-24,C0674,Consumer,North,Delhi,Delhi,P017,1,579.27,3,296.34,561.8919,765.59,-203.6981,450,19.25,COD,Distributor,Delivered,Imran,Ahmedabad,3,
ORD001461,2023-11-16,C0157,Corporate,South,Tamil Nadu,Chennai,P004,2,14436.18,5,10453.2,27428.742,22196.5,5232.242,200,1090.1,Credit Card,Distributor,Delivered,Priyanka,Bengaluru,5,
ORD001462,2021-09-16,C0195,Consumer,South,Tamil Nadu,Chennai,P005,1,991.18,3,512.99,961.4446,858.03,103.4146,300,45.04,Net Banking,Retail Store,Delivered,Asha,Pune,5,
ORD001463,2022-03-23,C0484,Consumer,North,Uttar Pradesh,Noida,P001,1,55108.92,7,38942.89,51251.2956,41854.07,9397.2256,250,2661.18,Debit Card,Distributor,Delivered,Imran,Chennai,3.016895969,
ORD001464,2020-01-30,C0403,Consumer,West,Maharashtra,Nagpur,P012,1,174.71,5,98.16,165.9745,302.82,-136.8455,200,4.66,Credit Card,Distributor,Delivered,Ramesh,Pune,4,
ORD001465,2025-03-02,C0252,Consumer,East,Odisha,Bhubaneswar,P009,5,17285.62,10,18960.28,77785.29,100137.35,-22352.06,270,5065.95,Credit Card,Marketplace,In Transit,Imran,Mysuru,5,
ORD001466,2025-05-20,C0033,Consumer,North,Rajasthan,Udaipur,P010,1,174.35,20,135.79,139.48,261.61,-122.13,120,5.82,COD,Distributor,Delivered,Jay,Nagpur,5,
ORD001467,2020-03-13,C0647,Consumer,North,Delhi,Delhi,P010,1,244.78,5,116.63,232.541,572.42,-339.879,450,5.79,Wallet,Retail Store,Delivered,Jay,Chennai,3.016895969,
ORD001468,2025-01-21,C0453,Consumer,East,West Bengal,Kolkata,P006,1,6076.35,7,5479.21,5651.0055,5638.55,12.4555,80,79.34,UPI,Distributor,Delivered,Mehul,Noida,3.016895969,
ORD001469,2025-02-26,C0583,Consumer,South,Karnataka,Mysuru,P006,8,6213.69,7,5674.02,46229.8536,46169.16,60.6936,216,561,UPI,Retail Store,Delivered,Jay,Kolkata,4,
ORD001470,2025-07-21,C0656,Home Office,West,Maharashtra,Mumbai,P013,10,369.24,18,183.11,3027.768,2699.11,328.658,810,58.01,Net Banking,Marketplace,Delivered,Kavita,Ahmedabad,3.016895969,
ORD001471,2022-01-25,C0066,Consumer,West,Gujarat,Gandhinagar,P017,8,383.94,5,,2917.944,190.44,2727.504,144,46.44,UPI,Retail Store,Delivered,Kavita,Bengaluru,1,
ORD001472,2024-02-26,C0493,Corporate,West,Gujarat,Ahmedabad,P006,3,7566.44,7,5826.48,21110.3676,17924.62,3185.7476,150,295.18,UPI,Distributor,Delivered,Asha,Bengaluru,5,
ORD001473,2021-02-04,C0390,Corporate,South,Tamil Nadu,Chennai,P015,2,3132.63,0,2312.38,6265.26,5357.22,908.04,600,132.46,Credit Card,Marketplace,Delivered,Sonal,Pune,3.016895969,
ORD001474,2025-11-22,C0330,Consumer,West,Gujarat,Surat,P009,2,22826.85,18,20887.95,37436.034,42497.98,-5061.946,200,522.08,Net Banking,Marketplace,Delivered,Asha,Noida,4,
ORD001475,2020-05-22,C0400,Consumer,North,Uttar Pradesh,Lucknow,P015,2,2707.03,3,2457.11,5251.6382,5269.56,-17.9218,300,55.34,COD,Online,Delivered,Kavita,Pune,3,
ORD001476,2022-04-11,C0365,Consumer,North,Uttar Pradesh,Lucknow,P014,3,6479.57,3,6655.58,18855.5487,20627.74,-1772.1913,450,211,UPI,Retail Store,Cancelled,Sonal,Bengaluru,1,
ORD001477,2023-10-14,C0389,Home Office,South,Telangana,Hyderabad,P010,5,231.91,15,132.84,985.6175,1272.77,-287.1525,540,68.57,Debit Card,Marketplace,Delivered,Mehul,Pune,2,
ORD001478,2020-04-13,C0465,Home Office,South,Tamil Nadu,Chennai,P011,1,405.8,12,295.18,357.104,560.6,-203.496,250,15.42,Wallet,Retail Store,Delivered,Mehul,Lucknow,1,
ORD001479,2023-02-14,C0298,Consumer,West,Gujarat,Ahmedabad,P014,2,7888.72,5,6499.8,14988.568,13797.39,1191.178,150,647.79,Debit Card,Retail Store,Returned,Kavita,Hyderabad,5,Price Issue
ORD001480,2021-10-17,C0632,Consumer,East,Odisha,Bhubaneswar,P002,1,20498.59,0,19152.19,20498.59,20441.99,56.6,120,1169.8,Net Banking,Distributor,Delivered,Priyanka,Pune,3,
ORD001481,2023-02-09,C0207,Corporate,East,West Bengal,Kolkata,P016,2,9998.2,0,9351.43,19996.4,20143.29,-146.89,450,990.43,Net Banking,Online,Delivered,Sonal,Bengaluru,5,
ORD001482,2022-03-02,C0184,Consumer,North,Rajasthan,Jaipur,P013,8,262.8,7,168.93,1955.232,1673.03,282.202,216,105.59,UPI,Retail Store,Delivered,Kavita,Bengaluru,3.016895969,
ORD001483,2021-09-23,C0289,Corporate,North,Rajasthan,Jaipur,P003,3,2965.9,10,1864.76,8007.93,5902.25,2105.68,120,187.97,UPI,Retail Store,Cancelled,Sonal,Chennai,1,
ORD001484,2023-03-24,C0424,Consumer,West,Maharashtra,Nagpur,P016,10,11413.78,22,9878.61,89027.484,103991.37,-14963.886,540,4665.27,Debit Card,Online,Delivered,Asha,Pune,3,
ORD001485,2025-04-25,C0114,Consumer,East,West Bengal,Kolkata,P004,8,11512.59,18,9525.92,75522.5904,78291.97,-2769.3796,216,1868.61,Wallet,Distributor,Delivered,Mehul,Bengaluru,3.016895969,
ORD001486,2023-01-12,C0443,Consumer,North,Uttar Pradesh,Lucknow,P005,5,790.79,10,505.04,3558.555,3731.13,-172.575,1080,125.93,Debit Card,Retail Store,Delivered,Jay,Hyderabad,3.016895969,
ORD001487,2023-11-02,C0256,Consumer,North,Rajasthan,Jaipur,P002,1,24143.24,0,20911.94,24143.24,22065.7,2077.54,300,853.76,Net Banking,Online,Delivered,Imran,Hyderabad,3,
ORD001488,2023-01-03,C0618,Corporate,East,West Bengal,Kolkata,P003,3,2767.97,7,1818.06,7722.6363,5917.41,1805.2263,250,213.23,Debit Card,Marketplace,Delivered,Jay,Bengaluru,3,
ORD001489,2025-10-28,C0380,Corporate,West,Maharashtra,Pune,P006,2,7940.75,7,5381.85,14769.795,11627.82,3141.975,80,784.12,COD,Marketplace,Delivered,Priyanka,Kolkata,5,
ORD001490,2020-03-22,C0385,Small Business,North,Uttar Pradesh,Noida,P015,10,3631.76,0,2483.29,36317.6,27114.15,9203.45,270,2011.25,Wallet,Distributor,Cancelled,Sonal,Ahmedabad,4,
ORD001491,2022-06-21,C0277,Consumer,East,West Bengal,Kolkata,P014,1,6694.25,10,6259.61,6024.825,6693.72,-668.895,250,184.11,Net Banking,Distributor,Delivered,Jay,Pune,3.016895969,
